order_date,ship_date,order_id,ship_mode,customer_id,product_id,sales,quantity,discount,profit,cost
,,CA-2017-161067,Second Class,KB-16405,OFF-PA-10000418,419.4,4,0.0,201.312,218.088
,,CA-2017-161067,Second Class,KB-16405,FUR-CH-10004626,90.801,1,0.1,14.1246,85.196
,,CA-2017-161067,Second Class,KB-16405,FUR-CH-10004860,181.764,2,0.1,-8.0784,210.93602
,,CA-2017-161067,Second Class,KB-16405,OFF-AR-10003251,5.56,2,0.0,2.224,3.336
,,CA-2016-122063,Standard Class,MM-17920,FUR-TA-10004575,581.96,2,0.0,104.7528,477.2072
,,CA-2016-122063,Standard Class,MM-17920,FUR-CH-10004754,29.98,1,0.0,8.0946,21.885399
,,CA-2015-111206,Standard Class,RF-19735,TEC-AC-10003095,519.96,4,0.0,176.7864,343.1736
,,CA-2016-142895,Standard Class,BP-11290,OFF-LA-10000262,6.264,3,0.2,2.0358,5.2852497
,,CA-2016-142895,Standard Class,BP-11290,FUR-CH-10002961,363.92,5,0.2,0.0,454.90002
,,CA-2015-101868,Standard Class,MJ-17740,OFF-BI-10003876,64.2,5,0.7,-42.8,356.66666
,,CA-2015-101868,Standard Class,MJ-17740,OFF-BI-10002133,38.52,3,0.7,-26.964,218.28
,,CA-2015-101868,Standard Class,MJ-17740,TEC-AC-10004396,72.6,5,0.2,-8.1675,100.95937
2017-11-27,,CA-2017-133207,Standard Class,DO-13645,TEC-PH-10004100,57.568,4,0.2,5.7568,64.764
,,CA-2015-132948,Standard Class,MV-17485,OFF-ST-10000636,83.7,5,0.0,3.348,80.352
,,CA-2015-134992,Second Class,MG-17875,OFF-PA-10001972,32.4,5,0.0,15.552,16.848001
,,CA-2015-134992,Second Class,MG-17875,FUR-FU-10002554,47.98,2,0.0,11.0354,36.9446
2015-11-17,2015-11-21,CA-2015-126725,Standard Class,BS-11665,TEC-PH-10003174,415.968,4,0.2,51.996,454.96497
2015-11-17,2015-11-21,CA-2015-126725,Standard Class,BS-11665,OFF-ST-10001418,304.9,5,0.0,6.098,298.802
2015-11-17,2015-11-21,CA-2015-126725,Standard Class,BS-11665,FUR-FU-10002813,80.96,4,0.0,29.1456,51.8144
2015-11-17,2015-11-21,CA-2015-126725,Standard Class,BS-11665,OFF-ST-10000129,777.21,7,0.0,54.4047,722.8053
2015-11-17,2015-11-21,CA-2015-126725,Standard Class,BS-11665,OFF-PA-10001639,32.4,5,0.0,15.552,16.848001
2015-11-17,2015-11-21,CA-2015-126725,Standard Class,BS-11665,FUR-CH-10001708,225.568,2,0.2,2.8196,278.4355
2015-11-17,2015-11-21,CA-2015-126725,Standard Class,BS-11665,FUR-FU-10001591,36.6,3,0.0,15.372,21.227999
2015-11-10,2015-11-14,CA-2015-121783,Standard Class,PO-19180,OFF-AP-10003849,715.64,2,0.0,178.91,536.73
2015-11-10,2015-11-14,CA-2015-121783,Standard Class,PO-19180,OFF-ST-10000078,795.51,3,0.0,143.1918,652.31824
2015-11-10,2015-11-14,CA-2015-121783,Standard Class,PO-19180,TEC-CO-10001571,549.99,1,0.0,274.995,274.995
2015-11-10,2015-11-14,CA-2015-121783,Standard Class,PO-19180,OFF-BI-10001658,74.76,3,0.0,34.3896,40.370403
2015-11-10,2015-11-14,CA-2015-121783,Standard Class,PO-19180,FUR-FU-10004351,29.22,3,0.0,12.8568,16.3632
,,US-2014-138835,Standard Class,DA-13450,OFF-BI-10003314,9.64,2,0.0,4.7236,4.9164004
,,CA-2015-112214,Standard Class,AH-10690,OFF-ST-10001505,33.488,7,0.2,-1.2558,43.429745
,,CA-2015-112214,Standard Class,AH-10690,OFF-SU-10003567,23.04,3,0.2,-4.896,34.920002
,,CA-2015-112214,Standard Class,AH-10690,OFF-BI-10002982,1.362,1,0.8,-2.1792,17.706001
,,CA-2015-112214,Standard Class,AH-10690,FUR-FU-10002364,14.76,5,0.6,-11.439,65.497505
,,US-2017-153255,Second Class,JK-15730,FUR-BO-10004218,239.666,2,0.15,14.098,265.3741
,,CA-2015-108119,Standard Class,MS-17530,FUR-TA-10002530,301.96,2,0.0,45.294,256.666
,,CA-2015-157434,Second Class,JK-15640,OFF-PA-10001526,7.968,2,0.2,2.8884,6.3494997
,,CA-2016-101525,Second Class,CM-12235,OFF-PA-10001497,109.92,2,0.0,53.8608,56.059196
,,CA-2016-101525,Second Class,CM-12235,OFF-PA-10003936,19.44,3,0.0,9.3312,10.108801
,,CA-2016-101525,Second Class,CM-12235,OFF-AR-10000716,11.16,2,0.0,4.3524,6.8076
,,US-2014-117968,Second Class,RS-19420,OFF-AP-10002765,79.47,3,0.0,22.2516,57.2184
,,US-2014-117968,Second Class,RS-19420,OFF-AR-10004165,4.56,2,0.0,2.0064,2.5535998
,,US-2014-117968,Second Class,RS-19420,FUR-CH-10002335,1133.35,5,0.0,294.671,838.67896
,,CA-2016-158211,Standard Class,BP-11185,OFF-AR-10004078,4.672,1,0.2,0.584,5.1099997
,,CA-2016-158211,Standard Class,BP-11185,OFF-BI-10002026,104.58,6,0.7,-80.178,615.86
,2016-11-12,CA-2016-152247,Standard Class,MA-17995,FUR-CH-10001215,1603.136,4,0.2,100.196,1878.6749
,,CA-2016-128223,Same Day,EB-13705,FUR-TA-10001771,1293.488,7,0.2,80.843,1515.8063
,,CA-2016-154235,Standard Class,RD-19900,FUR-FU-10004006,127.95,3,0.0,21.7515,106.1985
,,CA-2017-129910,Standard Class,ME-17320,OFF-ST-10003282,59.76,1,0.0,16.7328,43.0272
,,CA-2017-133095,Same Day,EH-14005,OFF-BI-10002353,108.08,7,0.0,54.04,54.04
,,CA-2017-133095,Same Day,EH-14005,OFF-BI-10004141,9.54,3,0.0,4.3884,5.1516
,,CA-2015-130554,First Class,FM-14290,OFF-AR-10001954,11.736,3,0.2,1.0269,13.386374
,,CA-2014-152443,Standard Class,FG-14260,OFF-BI-10001071,447.86,7,0.0,219.4514,228.40858
,,CA-2014-152443,Standard Class,FG-14260,OFF-PA-10003022,17.94,3,0.0,8.7906,9.149401
,,CA-2014-152443,Standard Class,FG-14260,OFF-AP-10001293,245.88,6,0.0,68.8464,177.0336
,,CA-2016-133319,Standard Class,MV-17485,OFF-PA-10001815,192.16,4,0.0,92.2368,99.9232
,,CA-2016-133935,Standard Class,JW-15220,FUR-CH-10001215,801.568,2,0.2,50.098,939.33746
,,CA-2016-133935,Standard Class,JW-15220,OFF-PA-10000100,368.91,9,0.0,180.7659,188.1441
,,CA-2016-133935,Standard Class,JW-15220,FUR-CH-10002880,885.528,9,0.2,-99.6219,1231.4374
,,CA-2016-136301,Second Class,EH-13765,FUR-FU-10004712,28.28,2,0.0,7.3528,20.9272
,,CA-2016-136301,Second Class,EH-13765,OFF-SU-10000151,4912.59,3,0.0,196.5036,4716.0864
2014-10-16,2014-10-17,US-2014-109456,Same Day,LS-17245,OFF-BI-10000136,14.352,3,0.2,5.0232,11.661
2014-10-16,2014-10-17,US-2014-109456,Same Day,LS-17245,TEC-AC-10003610,179.97,3,0.0,86.3856,93.584404
,2017-10-11,CA-2017-151596,First Class,BP-11050,OFF-ST-10001837,42.76,1,0.0,11.1176,31.642399
,,CA-2015-147879,Standard Class,CC-12220,OFF-PA-10001952,45.68,2,0.0,21.0128,24.6672
,,CA-2016-166625,First Class,JM-15580,OFF-BI-10002414,25.06,2,0.0,11.7782,13.281799
2016-11-21,2016-11-26,CA-2016-146157,Standard Class,RD-19720,OFF-PA-10001790,38.432,1,0.2,13.4512,31.226
2016-11-21,2016-11-26,CA-2016-146157,Standard Class,RD-19720,OFF-ST-10001590,21.568,2,0.2,1.6176,24.938002
2016-11-21,2016-11-26,CA-2016-146157,Standard Class,RD-19720,TEC-AC-10003657,81.576,3,0.2,2.0394,99.420746
,,CA-2017-159954,Standard Class,SS-20410,OFF-BI-10004876,2.78,1,0.0,1.3622,1.4178
,,CA-2017-100825,Standard Class,KD-16495,OFF-ST-10003123,99.87,3,0.0,23.9688,75.9012
,,CA-2014-168305,Standard Class,PL-18925,OFF-LA-10003498,44.4,3,0.0,22.2,22.2
,,CA-2014-168305,Standard Class,PL-18925,OFF-PA-10004947,21.4,5,0.0,9.63,11.7699995
,,CA-2016-167682,Standard Class,ZD-21925,FUR-FU-10003799,71.12,4,0.0,22.0472,49.072803
,,CA-2016-167682,Standard Class,ZD-21925,TEC-PH-10000673,259.96,4,0.0,124.7808,135.1792
,,CA-2017-108000,Standard Class,LS-16945,OFF-EN-10002621,9.78,1,0.0,4.89,4.89
2015-11-20,2015-11-24,CA-2015-146465,Standard Class,PB-18805,OFF-BI-10004528,24.192,9,0.2,7.56,20.789999
2016-11-27,,CA-2016-159639,Standard Class,PC-18745,FUR-FU-10001889,31.56,3,0.0,10.4148,21.145199
,,US-2017-153948,Same Day,FM-14290,OFF-PA-10000157,59.94,3,0.0,28.1718,31.768198
,,US-2017-153948,Same Day,FM-14290,OFF-PA-10002764,45.36,4,0.0,22.2264,23.1336
,,US-2017-153948,Same Day,FM-14290,OFF-PA-10000143,26.4,5,0.0,12.672,13.728
,,US-2017-153948,Same Day,FM-14290,OFF-LA-10000414,41.4,4,0.0,19.872,21.528002
,,US-2017-153948,Same Day,FM-14290,TEC-AC-10003441,16.95,1,0.0,1.017,15.933001
,,US-2016-113985,Standard Class,KD-16495,OFF-BI-10002353,24.704,2,0.2,9.264,19.300001
,,US-2016-113985,Standard Class,KD-16495,OFF-AP-10001303,59.7,3,0.0,26.865,32.835
,,US-2016-113985,Standard Class,KD-16495,FUR-FU-10003026,14.52,3,0.0,5.6628,8.857201
,,US-2016-113985,Standard Class,KD-16495,OFF-BI-10000632,104.184,3,0.2,33.8598,87.90525
2016-12-17,2016-12-22,CA-2016-155383,Standard Class,SC-20680,OFF-ST-10001328,46.53,3,0.0,13.0284,33.5016
,,CA-2014-120432,Second Class,DW-13585,OFF-SU-10004661,25.5,3,0.0,6.63,18.869999
,,US-2015-126977,Standard Class,PF-19120,OFF-ST-10000617,14.9,5,0.0,1.043,13.856999
,,US-2015-126977,Standard Class,PF-19120,OFF-LA-10002762,87.71,7,0.0,41.2237,46.486298
,,US-2015-126977,Standard Class,PF-19120,FUR-CH-10001973,199.764,2,0.1,8.8784,212.09512
,,US-2015-126977,Standard Class,PF-19120,OFF-ST-10003058,94.6,4,0.0,27.434,67.166
,,US-2015-126977,Standard Class,PF-19120,FUR-BO-10004834,4228.704,6,0.2,158.5764,5087.6597
,,US-2015-126977,Standard Class,PF-19120,FUR-BO-10002213,2003.92,5,0.2,-25.049,2536.2112
,,US-2015-126977,Standard Class,PF-19120,TEC-PH-10002170,209.97,3,0.0,58.7916,151.1784
,,US-2015-126977,Standard Class,PF-19120,TEC-AC-10003033,659.9,2,0.0,217.767,442.13303
,,US-2015-126977,Standard Class,PF-19120,OFF-PA-10004071,110.96,2,0.0,53.2608,57.6992
,,US-2015-126977,Standard Class,PF-19120,TEC-PH-10000169,67.8,4,0.0,1.356,66.444
2016-11-26,2016-11-30,CA-2016-130288,Second Class,DK-13225,FUR-TA-10002958,313.176,2,0.4,-120.0508,722.0447
2017-11-19,2017-11-22,CA-2017-146458,Second Class,RB-19435,OFF-AR-10001177,22.96,7,0.0,6.6584,16.3016
,,CA-2017-150420,Standard Class,GD-14590,TEC-AC-10004975,1099.5,10,0.0,362.835,736.66504
,,US-2014-118997,Standard Class,RA-19885,FUR-TA-10001086,1215.92,8,0.0,316.1392,899.7809
2014-10-11,2014-10-15,CA-2014-114314,Standard Class,DB-13555,OFF-LA-10000240,7.31,1,0.0,3.4357,3.8743
2014-10-11,2014-10-15,CA-2014-114314,Standard Class,DB-13555,FUR-FU-10002107,8.92,4,0.0,3.9248,4.9952
,,US-2017-169551,First Class,RL-19615,FUR-BO-10001519,87.21,3,0.5,-45.3492,265.1184
,,US-2017-169551,First Class,RL-19615,OFF-PA-10004100,15.552,3,0.2,5.4432,12.636
,,US-2017-169551,First Class,RL-19615,TEC-PH-10001363,683.988,2,0.4,-113.998,1329.9766
,,US-2017-169551,First Class,RL-19615,OFF-ST-10004835,13.392,3,0.2,1.0044,15.4845
,,US-2017-169551,First Class,RL-19615,TEC-AC-10002018,16.776,3,0.2,4.8231,14.941124
,,US-2017-169551,First Class,RL-19615,TEC-AC-10003033,527.92,2,0.2,85.787,552.66626
,,CA-2016-103107,Same Day,RB-19465,FUR-FU-10000221,25.4,5,0.0,8.636,16.764
,,CA-2016-103107,Same Day,RB-19465,TEC-PH-10001198,177.48,3,0.2,19.9665,196.89186
,,CA-2016-103107,Same Day,RB-19465,TEC-PH-10002564,71.976,3,0.2,8.997,78.72375
,,CA-2017-122077,Standard Class,JF-15295,TEC-PH-10003811,95.992,1,0.2,9.5992,107.991
,,CA-2017-122077,Standard Class,JF-15295,OFF-LA-10004178,13.216,4,0.2,4.2952,11.150999
2017-10-12,2017-10-14,CA-2017-112431,Second Class,RW-19690,TEC-AC-10001465,435.84,12,0.0,130.752,305.088
2017-10-12,2017-10-14,CA-2017-112431,Second Class,RW-19690,OFF-AR-10000940,5.88,2,0.0,1.5876,4.2924004
,,CA-2016-151092,Standard Class,VG-21790,TEC-PH-10001700,211.168,4,0.2,18.4772,240.8635
,,CA-2014-104178,Standard Class,JM-15265,FUR-FU-10000771,6.28,1,0.0,2.6376,3.6424003
,,CA-2014-104178,Standard Class,JM-15265,TEC-AC-10002399,95.1,5,0.0,30.432,64.668
,,CA-2014-104178,Standard Class,JM-15265,OFF-PA-10004983,25.92,4,0.0,12.4416,13.4784
,,CA-2014-104178,Standard Class,JM-15265,OFF-ST-10004258,48.84,4,0.0,13.1868,35.6532
,,CA-2015-115924,Second Class,BE-11455,OFF-BI-10004040,25.9,5,0.0,12.691,13.209
,,CA-2017-161046,Same Day,CB-12535,OFF-EN-10003862,42.68,4,0.0,19.6328,23.047201
,,CA-2017-161046,Same Day,CB-12535,TEC-AC-10004571,299.97,3,0.0,125.9874,173.9826
,,CA-2017-161046,Same Day,CB-12535,OFF-AP-10000891,262.24,2,0.0,78.672,183.568
,,CA-2017-161046,Same Day,CB-12535,OFF-BI-10002026,234.36,6,0.0,112.4928,121.8672
,,US-2017-141698,Standard Class,SD-20485,OFF-PA-10001826,20.736,4,0.2,7.2576,16.848
,,US-2014-105151,First Class,SG-20890,OFF-AR-10001231,10.5,5,0.0,2.94,7.56
2014-11-11,2014-11-15,CA-2014-155796,Second Class,TS-21430,FUR-FU-10000409,23.968,2,0.2,7.7896,20.223
2014-11-11,2014-11-15,CA-2014-155796,Second Class,TS-21430,FUR-BO-10002545,521.96,4,0.5,-250.5408,1545.0017
,,CA-2016-127138,Second Class,DK-13225,OFF-ST-10002756,676.55,5,0.0,6.7655,669.7845
,,CA-2016-127138,Second Class,DK-13225,OFF-AP-10003842,154.9,5,0.0,40.274,114.62599
,,CA-2016-127138,Second Class,DK-13225,OFF-EN-10004459,30.56,4,0.0,14.9744,15.5856
,,CA-2016-127138,Second Class,DK-13225,FUR-CH-10003746,770.352,3,0.2,77.0352,866.64594
,,CA-2017-150602,Second Class,ML-17395,FUR-FU-10003142,21.12,4,0.0,6.5472,14.572801
2014-11-11,2014-11-13,CA-2014-140732,Second Class,MA-17560,TEC-PH-10001425,575.928,9,0.2,57.5928,647.919
2014-11-11,2014-11-13,CA-2014-140732,Second Class,MA-17560,OFF-AP-10001626,7.78,2,0.0,2.0228,5.7572002
2014-11-11,2014-11-13,CA-2014-140732,Second Class,MA-17560,OFF-PA-10003625,123.92,4,0.0,55.764,68.156
,,CA-2017-119011,Standard Class,LR-17035,OFF-SU-10004768,17.22,3,0.0,5.166,12.053999
,,CA-2017-119011,Standard Class,LR-17035,OFF-ST-10000777,226.56,6,0.0,63.4368,163.1232
,,CA-2017-119011,Standard Class,LR-17035,TEC-PH-10003171,107.88,3,0.2,10.788,121.36499
,,CA-2016-166912,First Class,BE-11335,OFF-PA-10001033,81.98,2,0.0,40.1702,41.809803
,,CA-2014-141726,First Class,CC-12145,OFF-PA-10000418,104.85,1,0.0,50.328,54.522
,,CA-2014-141726,First Class,CC-12145,OFF-BI-10001982,8.704,2,0.2,3.1552,6.9360003
,,CA-2014-141726,First Class,CC-12145,OFF-PA-10002230,19.92,4,0.0,9.7608,10.1592
,,CA-2014-141726,First Class,CC-12145,FUR-FU-10003577,43.02,3,0.0,15.4872,27.5328
,,CA-2017-115105,Standard Class,BD-11770,FUR-BO-10001811,240.784,1,0.2,30.098,263.3575
2015-12-25,2015-12-29,CA-2015-143980,Standard Class,JK-15640,OFF-AP-10003779,414.96,2,0.0,124.488,290.472
,2016-10-13,CA-2016-135636,Standard Class,DB-13615,OFF-ST-10000676,387.72,5,0.2,-67.851,569.46375
,,CA-2017-102155,Standard Class,RR-19525,OFF-ST-10001496,360.38,2,0.0,93.6988,266.6812
,,CA-2017-102155,Standard Class,RR-19525,OFF-PA-10003673,13.56,2,0.0,6.2376,7.3224006
,,CA-2017-116953,First Class,SV-20935,TEC-PH-10004614,552.0,10,0.2,34.5,646.875
,,CA-2014-117765,Standard Class,RB-19465,FUR-TA-10001039,429.9,5,0.0,111.774,318.12598
,,CA-2014-117765,Standard Class,RB-19465,OFF-BI-10000474,32.06,2,0.0,15.3888,16.671202
,,CA-2014-117765,Standard Class,RB-19465,FUR-CH-10004698,161.96,2,0.0,45.3488,116.611206
,,CA-2014-117765,Standard Class,RB-19465,OFF-ST-10003327,19.86,2,0.0,5.7594,14.100601
2016-11-21,2016-11-28,CA-2016-114895,Standard Class,MV-18190,OFF-PA-10000232,12.96,2,0.0,6.3504,6.6096
,,CA-2017-112984,Second Class,EH-14185,OFF-PA-10003657,20.544,6,0.2,6.42,17.655
,,CA-2016-163776,Standard Class,JS-16030,FUR-FU-10001185,185.58,6,0.0,76.0878,109.4922
,,CA-2016-163776,Standard Class,JS-16030,OFF-BI-10003007,77.56,2,0.0,35.6776,41.882397
,,CA-2016-163776,Standard Class,JS-16030,OFF-ST-10002485,87.92,4,0.0,0.8792,87.0408
,,CA-2016-163776,Standard Class,JS-16030,OFF-PA-10001033,245.94,6,0.0,120.5106,125.429405
,,CA-2016-163776,Standard Class,JS-16030,OFF-BI-10000404,8.6,1,0.0,4.042,4.5580006
,,CA-2016-163776,Standard Class,JS-16030,FUR-BO-10003546,504.9,5,0.0,126.225,378.675
,,US-2017-163300,Standard Class,ES-14020,OFF-BI-10004390,2357.488,7,0.2,884.058,1841.7876
,,US-2017-163300,Standard Class,ES-14020,TEC-PH-10001700,369.544,7,0.2,32.3351,421.51114
,,US-2017-163300,Standard Class,ES-14020,FUR-CH-10003396,184.752,3,0.2,-20.7846,256.92075
2016-12-11,2016-12-11,CA-2016-162187,Same Day,NS-18640,OFF-ST-10001558,64.96,5,0.2,-4.06,86.274994
2016-12-11,2016-12-11,CA-2016-162187,Same Day,NS-18640,OFF-SU-10004782,13.52,2,0.2,1.69,14.787499
2016-12-11,2016-12-11,CA-2016-162187,Same Day,NS-18640,FUR-CH-10003298,458.43,5,0.3,-137.529,851.37
2016-12-11,2016-12-11,CA-2016-162187,Same Day,NS-18640,OFF-AP-10000576,387.136,4,0.2,24.196,453.675
2016-12-11,2016-12-11,CA-2016-162187,Same Day,NS-18640,FUR-TA-10003008,328.59,3,0.4,-147.8655,794.09247
2014-12-10,2014-12-14,US-2014-112991,Standard Class,SH-19975,FUR-CH-10001708,338.352,3,0.2,4.2294,417.65323
2014-12-10,2014-12-14,US-2014-112991,Standard Class,SH-19975,OFF-PA-10000019,25.92,4,0.0,12.4416,13.4784
2014-12-10,2014-12-14,US-2014-112991,Standard Class,SH-19975,OFF-PA-10002222,91.36,4,0.0,42.0256,49.3344
2014-12-13,2014-12-17,CA-2014-124079,Standard Class,RF-19345,FUR-FU-10002553,87.96,3,0.2,7.6965,100.32937
2014-12-13,2014-12-17,CA-2014-124079,Standard Class,RF-19345,OFF-BI-10002103,5.214,2,0.7,-4.1712,31.284
,,US-2017-146878,Standard Class,DL-12865,OFF-BI-10002794,12.294,1,0.7,-8.6058,69.66599
,,CA-2017-107244,Standard Class,AG-10390,FUR-FU-10002597,19.76,4,0.0,8.2992,11.4608
,,CA-2015-100657,Standard Class,SW-20245,FUR-CH-10003535,109.764,2,0.1,8.5372,112.47423
2017-12-11,2017-12-18,CA-2017-129581,Standard Class,KN-16390,TEC-PH-10001527,128.85,3,0.0,3.8655,124.984505
,,CA-2017-129028,First Class,GB-14530,FUR-FU-10004006,127.95,3,0.0,21.7515,106.1985
2015-12-30,,CA-2015-135580,Standard Class,CL-12565,OFF-PA-10000595,68.52,3,0.0,31.5192,37.000797
2015-12-30,,CA-2015-135580,Standard Class,CL-12565,OFF-ST-10000798,74.94,3,0.0,14.2386,60.7014
2015-12-30,,CA-2015-135580,Standard Class,CL-12565,TEC-MA-10004002,2548.56,6,0.2,286.713,2827.3088
2015-12-30,,CA-2015-135580,Standard Class,CL-12565,OFF-EN-10003296,271.44,3,0.0,122.148,149.29199
2015-12-30,,CA-2015-135580,Standard Class,CL-12565,TEC-PH-10004345,287.88,3,0.2,35.985,314.86874
,,CA-2016-159016,First Class,KF-16285,OFF-PA-10004405,14.9,5,0.0,7.152,7.7479997
,,CA-2016-159016,First Class,KF-16285,TEC-PH-10002885,4158.912,8,0.2,363.9048,4743.7593
,,CA-2014-102652,Standard Class,AY-10555,FUR-FU-10000747,91.96,2,0.0,15.6332,76.3268
,,CA-2014-102652,Standard Class,AY-10555,FUR-FU-10001918,33.11,7,0.0,12.9129,20.197102
,,CA-2014-102652,Standard Class,AY-10555,OFF-PA-10003309,19.44,3,0.0,9.3312,10.108801
,,CA-2014-102652,Standard Class,AY-10555,OFF-PA-10001977,55.48,1,0.0,26.6304,28.8496
,2014-10-10,CA-2014-152422,Second Class,BD-11635,OFF-AP-10002892,91.92,5,0.2,11.49,100.5375
,,US-2016-156692,Same Day,HG-15025,OFF-AP-10002222,17.34,2,0.0,4.6818,12.6582
,,US-2016-156692,Same Day,HG-15025,TEC-AC-10000158,71.98,2,0.0,15.1158,56.864204
2014-11-17,2014-11-21,CA-2014-130869,Standard Class,CB-12025,OFF-EN-10002600,7.08,3,0.2,2.478,5.7525
,,US-2017-128832,First Class,LS-16945,TEC-AC-10004855,69.98,2,0.0,4.8986,65.081406
,,CA-2017-139717,Second Class,DM-13015,OFF-AP-10000938,646.272,8,0.2,64.6272,727.05597
,,CA-2017-139717,Second Class,DM-13015,OFF-PA-10002195,10.368,2,0.2,3.7584,8.262
,,CA-2017-136007,Standard Class,AC-10615,OFF-FA-10002701,8.4,5,0.0,0.336,8.063999
,,CA-2017-136007,Standard Class,AC-10615,TEC-PH-10003589,71.96,5,0.2,25.186,58.4675
2016-11-19,2016-11-21,CA-2016-157364,First Class,LT-17110,OFF-AR-10003752,18.48,2,0.2,6.006,15.592499
2016-11-14,2016-11-15,US-2016-112970,First Class,TB-21250,OFF-AR-10003829,9.84,3,0.0,2.8536,6.9864
,,US-2017-152492,Same Day,AH-10585,FUR-CH-10000155,239.24,1,0.2,23.924,269.14502
2016-12-25,,CA-2016-101168,Standard Class,SS-20140,FUR-FU-10003142,21.12,4,0.0,6.5472,14.572801
,,CA-2017-104010,First Class,TD-20995,OFF-SU-10001218,54.9,5,0.0,15.372,39.528
2015-12-14,2015-12-18,CA-2015-130253,Standard Class,PP-18955,FUR-FU-10002963,15.24,3,0.0,5.1816,10.058399
,,US-2015-155369,Standard Class,PG-18820,OFF-AP-10002578,19.568,2,0.8,-52.8336,362.008
,,US-2015-155369,Standard Class,PG-18820,OFF-BI-10003925,310.392,4,0.8,-512.1468,4112.6943
,,CA-2016-131205,Standard Class,AA-10645,FUR-FU-10003347,42.6,3,0.0,16.614,25.985998
,,CA-2016-131205,Standard Class,AA-10645,OFF-BI-10000315,113.94,6,0.0,54.6912,59.248802
,,CA-2016-131205,Standard Class,AA-10645,OFF-ST-10002583,129.92,4,0.0,5.1968,124.7232
,,CA-2016-131205,Standard Class,AA-10645,OFF-AR-10003469,5.28,3,0.0,2.5344,2.7456002
,,CA-2017-122364,Standard Class,FA-14230,TEC-PH-10001817,859.2,3,0.2,75.18,980.025
,,CA-2017-122364,Standard Class,FA-14230,TEC-MA-10001031,506.28,3,0.2,177.198,411.3525
,,CA-2016-117912,Standard Class,TB-21520,FUR-FU-10002088,14.368,2,0.2,3.9512,13.020999
,,CA-2017-145702,Second Class,AH-10075,FUR-CH-10001482,314.352,3,0.2,-35.3646,437.14572
,,CA-2017-145702,Second Class,AH-10075,OFF-PA-10001526,27.888,7,0.2,10.1094,22.223251
,,CA-2015-113215,Standard Class,CP-12085,FUR-FU-10002937,238.152,3,0.2,89.307,186.05624
,,CA-2016-154662,Standard Class,BF-11215,FUR-TA-10001771,692.94,3,0.0,173.235,519.705
,2015-11-11,CA-2015-105571,Standard Class,CP-12340,OFF-BI-10003305,16.146,9,0.7,-12.9168,96.87599
,2015-11-11,CA-2015-105571,Standard Class,CP-12340,OFF-BI-10001359,1345.485,5,0.7,-1031.5385,7923.411
,,CA-2016-152765,First Class,LS-17245,OFF-PA-10000483,173.488,7,0.2,54.215,149.09126
,,CA-2015-153878,Standard Class,TS-21655,OFF-AR-10000658,57.75,5,0.0,16.17,41.58
,,CA-2015-153878,Standard Class,TS-21655,OFF-AP-10001205,272.4,5,0.0,76.272,196.12799
,,CA-2016-124016,Second Class,JS-15940,OFF-PA-10002586,11.952,3,0.2,4.0338,9.897749
,,CA-2016-124016,Second Class,JS-15940,FUR-FU-10004963,28.0,4,0.2,7.7,25.374998
,,CA-2016-124016,Second Class,JS-15940,OFF-BI-10002071,12.201,7,0.7,-9.7608,73.20599
,,CA-2016-113551,First Class,NF-18385,OFF-BI-10001617,2.068,1,0.8,-3.4122,27.401001
,,CA-2016-113551,First Class,NF-18385,OFF-PA-10004665,83.84,8,0.2,30.392,66.81
,,CA-2014-107524,Standard Class,KN-16705,OFF-EN-10001990,11.36,2,0.0,5.3392,6.0207996
,,CA-2014-107524,Standard Class,KN-16705,OFF-PA-10000587,36.4,5,0.0,17.472,18.928001
2014-12-30,,CA-2014-138072,Standard Class,GA-14725,TEC-AC-10004859,27.968,2,0.2,6.992,26.22
,,CA-2015-134201,Standard Class,EH-14125,OFF-ST-10001476,142.04,4,0.0,38.3508,103.68919
,,CA-2015-134201,Standard Class,EH-14125,OFF-AR-10002804,14.67,3,0.0,6.0147,8.6553
2015-12-25,2015-12-30,CA-2015-111780,Second Class,RA-19285,TEC-CO-10004202,1199.96,5,0.2,224.9925,1218.7094
2015-12-25,2015-12-30,CA-2015-111780,Second Class,RA-19285,OFF-PA-10001307,12.6,3,0.0,6.174,6.4260006
2015-12-25,2015-12-30,CA-2015-111780,Second Class,RA-19285,OFF-PA-10001667,17.94,3,0.0,8.073,9.867001
,,CA-2015-119942,First Class,TT-21070,OFF-LA-10001569,23.904,6,0.2,7.7688,20.169
,,CA-2015-151547,Standard Class,AH-10465,OFF-SU-10000898,88.96,8,0.2,10.008,98.689995
,,CA-2017-166695,Standard Class,CC-12430,FUR-CH-10000225,518.272,8,0.2,-97.176,769.31
,,CA-2017-166695,Standard Class,CC-12430,FUR-FU-10002191,6.98,1,0.0,3.3504,3.6296
,,CA-2017-166695,Standard Class,CC-12430,TEC-MA-10003176,343.2,1,0.2,38.61,380.73752
,,CA-2017-167542,Standard Class,KD-16495,OFF-LA-10004093,17.544,3,0.2,5.9211,14.528625
2015-12-31,,CA-2015-120901,Standard Class,BG-11035,OFF-ST-10000025,152.688,2,0.2,-26.7204,224.2605
2015-12-31,,CA-2015-120901,Standard Class,BG-11035,OFF-FA-10001561,3.488,2,0.2,0.5668,3.6514997
2015-12-31,,CA-2015-120901,Standard Class,BG-11035,OFF-SU-10001225,5.888,2,0.2,-1.3248,9.016
